chargedeviceid,name,latitude,longitude,town,chargedevicestatus,locationtype,datecreated,dateupdated,connectorcount
9a22f904bc902481db6183d9e70e12d3,7-9 SOUTH ROAD,55.544875,-2.009157,WOOLER,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:02:42Z,1
9d82620296a1e1fb76c64302dc3d77ba,HUMSHAUGH VILLAGE HALL,55.03571,-2.126786,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:03:41Z,1
d3fe63d904ee975a2297184b62c6ae60,HUMSHAUGH VILLAGE HALL,55.03581,-2.126786,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:04:04Z,1
e5a7acc236abc42d5e11afede4915282,THE PHEASANT INN,55.172878,-2.437382,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:04:20Z,1
5a8a0f2779706d8eff072fa34acfb143,THE PHEASANT INN,55.172978,-2.437582,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:16Z,2021-08-12T12:04:38Z,1
777081377d8fa759d557429c4a1932d8,NORTH TYNESIDE GENERAL HOSPITAL,55.025899,-1.468957,NORTH SHIELDS,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:16Z,,1
64179b3eb67988583d803807ca305acf,NORTH TYNESIDE GENERAL HOSPITAL,55.025799,-1.468957,NORTH SHIELDS,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:16Z,,1
3b6f719670262f4c74ee82a8ea7fcbea,WANSBECK GENERAL HOSPITAL,55.183422,-1.546433,ASHINGTON,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:16Z,,1
4abef40acde72e6a887be4f0bcc4aa38,WANSBECK GENERAL HOSPITAL,55.183522,-1.546433,ASHINGTON,IN SERVICE,NHS PROPERTY,2013-09-25T11:40:16Z,,1
17f5185b19985f0cf7188661e54814f6,OTTERBURN CASTLE HOTEL,55.232295,-2.177751,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:17Z,2019-12-08T10:02:12Z,2
d7b1c47b71f171fef9e08f241c46f8c3,NEWCASTLE AIRPORT,55.03812,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:17Z,,1
f59d9ef3101457bdac17c8ef726694c9,NEWCASTLE AIRPORT,55.03802,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:17Z,,1
e0abd6e6385c00b0960a292aa8522351,NEWCASTLE AIRPORT,55.03822,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:17Z,,1
0ec52f9ec87486dfa654d766eb6979f7,NEWCASTLE AIRPORT,55.03842,-1.710744,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:17Z,,1
9f15dd77bfcd0d8143ce0beb217ed18a,PIERHEAD CAR PARK,55.002267,-1.419571,SOUTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
b55b1e5d638b9568d38abb426975d91c,ST NICHOLAS AVE CAR PARK,55.004826,-1.619527,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
5937bc13febda34938aa32a74ad94173,ST NICHOLAS AVE CAR PARK,55.004824,-1.619526,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
f0838b2ebfc6440a474eabdc326bf31a,GRAND PARADE,55.028069,-1.429838,NORTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
72e754f660f88907d334e4436de03081,GRAND PARADE,55.028169,-1.429938,NORTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
e3fce7f4788a4b8a7e0304aff2b6f974,BOURNEMOUTH GARDENS,55.049481,-1.450662,WHITLEY BAY,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
042237eae50957fe509d3de0ea08f7e1,BOURNEMOUTH GARDENS,55.049504,-1.450762,WHITLEY BAY,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
ebd83293e15f358a34de4f3e805d8469,PIERHEAD CAR PARK,55.002249,-1.419548,SOUTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:40:19Z,,1
f51cf26546d2015352cabae5d9b01b81,PIERHEAD CAR PARK,55.002283,-1.419605,SOUTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:40:20Z,,1
4a55dbdc6c16615070050599ef141d44,STATION ROAD,55.143994,-2.252662,HEXHAM,IN SERVICE,OTHER,2013-09-25T11:40:20Z,,1
9c502490400407d66aff75b9fff0be36,NORTHUMBERLAND PARK METRO,55.032668,-1.519664,NORTH SHIELDS,IN SERVICE,OTHER,2013-09-25T11:40:20Z,,1
9ff6b4c1124dfb0ddeffd72781d88aa6,CALLERTON PARKWAY METRO STATION,55.028155,-1.703485,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:21Z,,1
aadeccf20333fe8cb7946318389d4555,THORNHILL ROAD CARPARK,55.0508,-1.744099,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:21Z,2019-12-08T10:06:37Z,2
8f51d048845867380207217d2b5c3156,THORNHILL ROAD CARPARK,55.0507,-1.743999,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:21Z,2019-12-08T10:07:02Z,2
c13aa14c57d4ad455bc0694eb98ea14b,MERMAID CARPARK,55.109332,-1.500185,BLYTH,IN SERVICE,OTHER,2013-09-25T11:40:21Z,2019-12-08T10:08:48Z,2
dc7e93f32b3083f13ad7fe95f4966d93,MERMAID CARPARK,55.109232,-1.500185,BLYTH,IN SERVICE,OTHER,2013-09-25T11:40:21Z,2019-12-08T10:09:12Z,2
f29c0f1c5f3cc955ceed26b4a4d6e1d9,MERMAID CARPARK,55.109132,-1.500185,BLYTH,IN SERVICE,OTHER,2013-09-25T11:40:21Z,2019-12-08T10:09:27Z,2
74031546be2db65f0705bea4b1c0654b,COOPIES LANE,55.162623,-1.67997,MORPETH,IN SERVICE,OTHER,2013-09-25T11:40:21Z,,1
961fbfb28115cd7e4197ae1441c67a6f,COOPIES LANE,55.162723,-1.67997,MORPETH,IN SERVICE,OTHER,2013-09-25T11:40:21Z,,1
e1d351219a44905eb5f80749d63ce379,VALLUM FARM,55.008157,-1.927307,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:21Z,,1
a697ab0dcf803186970e7bb5ed0909fb,VALLUM FARM,55.008157,-1.927207,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:21Z,,1
555fd43204fd3f2413706c2d6cc8ee0a,FOUR LANE ENDS METRO STATION,55.010467,-1.578532,UNKNOWN,IN SERVICE,OTHER,2013-09-25T11:40:22Z,,1
d46df85d4497780af548c8c4a9e11270,FOUR LANE ENDS METRO STATION,55.010367,-1.578532,UNKNOWN,IN SERVICE,OTHER,2013-09-25T11:40:22Z,,1
94fb5e0d0f503714002dd7ba30e89195,THE GROVE,55.004038,-1.612547,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:24Z,,1
e7c3bf43a683b8e7d5e4f103b16de6e7,YOUR HOMES NEWCASTLE,55.009381,-1.599209,NEWCASTLE UPON TYNE,IN SERVICE,OTHER,2013-09-25T11:40:24Z,,1
4b4053f74ead8706cc643fccdbb9c85c,NGP PARK AND RIDE,55.034059,-1.645223,NEWCASTLE UPON TYNE,IN SERVICE,PARK & RIDE SITE,2013-09-25T11:40:24Z,,1
2200c4dbfad5f09e8d6af066c26e2863,NGP PARK AND RIDE,55.034129,-1.645223,NEWCASTLE UPON TYNE,IN SERVICE,PARK & RIDE SITE,2013-09-25T11:40:24Z,,1
e2463e1d67abb1fc3083f53a842cc2d1,NGP PARK AND RIDE,55.034229,-1.645223,NEWCASTLE UPON TYNE,IN SERVICE,PARK & RIDE SITE,2013-09-25T11:40:24Z,,1
f7bf6074f6a2c9b3615c599e74e810d1,COWLEY ROAD CAR PARK,55.133968,-1.534261,BLYTH,IN SERVICE,OTHER,2014-03-18T11:34:14Z,,1
69aed062f5deb6736086aaac09250f71,COWLEY ROAD CAR PARK,55.133968,-1.534261,BLYTH,IN SERVICE,OTHER,2014-03-18T11:34:20Z,,1
79a39349e891a9814d88864f87bf3789,LUNCARTY INN LUNCARTY,56.448987,-3.464977,PERTH,IN SERVICE,OTHER,2015-05-29T13:20:49Z,2016-03-14T13:50:05Z,2
0c580e16ed821ac8afc899c484c21f49,NEWTOWN STREET DUNS (2),55.777659,-2.347832,DUNS,IN SERVICE,ON-STREET,2015-05-29T13:01:18Z,2016-03-07T14:44:11Z,1
94f28d2e5bb6eb803f9abee530301ad2,OLD SCHOOL BUILDING NEWTOWN ST. BOSWELLS (2),55.577146,-2.673784,MELROSE,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:26:57Z,1
24ff6f879d5205bd89530c33ce454c7d,ROSETTA ROAD PEEBLES (2),55.656909,-3.196583,PEEBLES,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:27:21Z,1
cfe7f960edd611cac813499f78a9b27b,BERNARDS WYND CAR PARK LANARK (1),55.672988,-3.777508,LANARK,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:16:40Z,1
0c2925dcc757ea9650951919442747de,BERNARDS WYND CAR PARK LANARK (2),55.672989,-3.777509,LANARK,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:16:56Z,1
5257226a4ac35eed5ef826c65e2cd708,BRAEHEAD CAR PARK DOUGLAS (2),55.558072,-3.844523,LANARK,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:25:13Z,1
b3834d5bec582fbc006d16a5f15dd9c7,CALEDONIA AVENUE RUTHERGLEN (1),55.82948,-4.208431,RUTHERGLEN,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:14:42Z,1
9c5c950087f443bf672d707f56af90a1,CALEDONIA AVENUE RUTHERGLEN (2),55.82949,-4.208432,RUTHERGLEN,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:15:03Z,1
46a9db52ce50655a6b3da1193a759622,CALEDONIA AVENUE RUTHERGLEN (3),55.8295,-4.208433,RUTHERGLEN,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:16:10Z,1
8411abd317d4c03f1f21bc6459b675a9,CALEDONIA AVENUE RUTHERGLEN (4),55.82951,-4.208434,RUTHERGLEN,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:17:25Z,1
e754f51b729bf0a2f665d0d2b285f34e,CIVIC CENTRE CAR PARK EAST KILBRIDE (3),55.762162,-4.175673,EAST KILBRIDE,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:15:50Z,1
1ab017337c2810c3108486ac9e1bb0a8,CIVIC CENTRE CAR PARK EAST KILBRIDE (4),55.762245,-4.175734,EAST KILBRIDE,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:16:21Z,1
ff6aa7c3978d4b8860a3f7deba6a096a,DUKE STREET CAR PARK HAMILTON (1),55.773345,-4.035081,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:31:33Z,1
b909c07f01bc660bb509b6fc3d4bcd9e,DUKE STREET CAR PARK HAMILTON (10),55.773354,-4.03509,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:06:10Z,1
888543d1af6e727f62bc59b2c4c03ea9,DUKE STREET CAR PARK HAMILTON (11),55.773355,-4.035091,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:07:42Z,1
367afedd05024921dbdb9e1db1b7b0d6,DUKE STREET CAR PARK HAMILTON (12),55.773356,-4.035092,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:08:48Z,1
9d46947f2f4ee3b08a4b3899864aa49d,DUKE STREET CAR PARK HAMILTON (13),55.773357,-4.035093,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:09:56Z,1
df6d88d6a11dbdf7a9be86867ccfb554,DUKE STREET CAR PARK HAMILTON (14),55.773358,-4.035094,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:10:58Z,1
2cc8760ff37df97d467ff8bedb40fc98,DUKE STREET CAR PARK HAMILTON (15),55.773359,-4.035095,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:13:44Z,1
521213f8c4e1d2b0339687bdd7fcfb07,DUKE STREET CAR PARK HAMILTON (2),55.773346,-4.035082,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:29:39Z,1
32b63dd70d870580128d83e930199e1c,DUKE STREET CAR PARK HAMILTON (3),55.773347,-4.035083,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:33:18Z,1
e1c5990c959b00181fbc30bf49c3d3f2,DUKE STREET CAR PARK HAMILTON (4),55.773348,-4.035084,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:34:39Z,1
e5ab52d3a41ac01dd7df951c62fff48d,DUKE STREET CAR PARK HAMILTON (5),55.773349,-4.035085,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:36:12Z,1
3121a62cf021a7eba389f42537cdefd1,DUKE STREET CAR PARK HAMILTON (6),55.77335,-4.035086,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:37:58Z,1
32feaf72a87f8ad3c55ea0052423a6ac,DUKE STREET CAR PARK HAMILTON (7),55.773351,-4.035087,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:39:14Z,1
325e58f8c73d5792e2a873d288e485cc,DUKE STREET CAR PARK HAMILTON (8),55.773352,-4.035088,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:40:57Z,1
81f47b5b26c7979f1f9387e99899bb0c,DUKE STREET CAR PARK HAMILTON (9),55.773353,-4.035089,HAMILTON,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T13:03:03Z,1
c229acc455bc0c2176f02370a3dee032,KIRKSTYLE CAR PARK BIGGAR (1),55.624131,-3.525629,BIGGAR,IN SERVICE,OTHER,2015-01-21T07:27:25Z,2016-03-07T12:18:55Z,1
a328b64fb251b3891b369070736a2b21,EAST KILBRIDE - JAMES HAMILTON HERITAGE LOCH,55.777418,-4.186191,EAST KILBRIDE,IN SERVICE,PUBLIC ESTATE,2015-06-03T12:03:50Z,2016-03-14T13:09:48Z,3
35498c8f4ff8092c2c74d224aac6e141,OLD MILL ROAD CAR PARK,55.820434,-4.081472,BOTHWELL,IN SERVICE,PUBLIC CAR PARK,2015-06-03T11:49:17Z,2016-03-14T13:11:38Z,2
0828cc07186513dc0c320b2894fd000b,UNIVERSITY OF THE WEST OF SCOTLAND,55.843674,-4.428495,PAISLEY,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-06-03T11:46:07Z,2016-11-02T14:40:25Z,2
de5e3308cd908ed8b63d4c2ab881ea07,GLENCOE MOUNTAIN SPORTS LTD,56.632196,-4.827398,BALLACHULISH,IN SERVICE,PUBLIC CAR PARK,2015-06-02T13:39:38Z,2016-03-08T12:27:59Z,3
00dd858ab5b13da9a5e208471fe9fc4e,BLACK ISLE RENEWABLES,57.628699,-4.257912,DINGWALL,IN SERVICE,WORKPLACE CAR PARK,2015-06-03T12:18:57Z,2016-03-08T13:00:22Z,2
9ca88f7c3d669c4e000ccb177076f1a0,ROSS HALL HOSPITAL,55.841022,-4.363958,GLASGOW,IN SERVICE,NHS PROPERTY,2015-06-03T12:11:21Z,2016-03-08T13:00:57Z,2
d33d546bf22ba98bdb51209b9dabcfb4,SINCLAIR STREET,56.473243,-3.011372,DUNDEE,IN SERVICE,OTHER,2013-09-25T11:38:36Z,2016-03-14T14:03:17Z,2
bf8d10bcab2dc7a52f707a5ae43f5137,KIRKWALL GREAT WESTERN ROAD (SOUTH) CAR PARK,58.981013,-2.965392,KIRKWALL,IN SERVICE,PUBLIC CAR PARK,2013-09-25T11:38:37Z,2019-08-10T13:24:15Z,3
1dfee3c9e50a46ef252b411f747472dc,KIRKWALL EAST KIRK CAR PARK,58.980746,-2.955395,KIRKWALL,IN SERVICE,OTHER,2013-09-25T11:38:37Z,2017-01-27T09:59:35Z,2
b70b811e9b057d7ab5ea48f0d0b12d79,PICKAQUOY CENTRE CAR PARK,58.982253,-2.973739,KIRKWALL,IN SERVICE,OTHER,2013-09-25T11:38:37Z,2016-03-14T12:51:45Z,2
e9389d2641d00466e9ffbde7e64c9871,STROMNESS FERRY ROAD (WEST) LONG STAY CAR PAR,58.964986,-3.296093,STROMNESS,IN SERVICE,OTHER,2013-09-25T11:38:37Z,2016-03-14T12:53:18Z,2
5142c1f8e73246d68fbff264ad53e738,OLD ACADEMY CAR PARK,58.963817,-3.301284,STROMNESS,IN SERVICE,PUBLIC CAR PARK,2015-06-30T13:38:22Z,2016-03-14T12:51:11Z,2
3bfc3b2b118dc437c93a22a9ff6cf6c3,LIONACLEIT COMMUNITY SCHOOL,57.425344,-7.363748,ISLE OF BENBECULA,IN SERVICE,OTHER,2013-09-25T11:38:38Z,2016-03-14T12:59:50Z,3
feab2a7af4044d4d1dadf7688ea6caca,COMHAIRLE NAN EILEAN SIAR HQ,58.209137,-6.378897,STORNOWAY,IN SERVICE,OTHER,2013-09-25T11:38:39Z,2016-03-14T12:54:38Z,3
26278dd3981fb080173ae07dc8b9f810,HEALTH CENTRE PORT GLASGOW,55.934674,-4.686063,PORT GLASGOW,IN SERVICE,NHS PROPERTY,2013-09-25T11:38:40Z,2016-03-14T14:04:41Z,2
ee6407395573527cdb6a0df3c49e6097,CATHCART STREET GREENOCK,55.946571,-4.753378,GREENOCK,IN SERVICE,OTHER,2013-09-25T11:38:40Z,2016-03-14T14:05:50Z,2
0b85257d7bd70a512bb467cbc693e76d,FERRY TERMINAL WEYMSS BAY,55.87606,-4.88837,WEMYSS BAY,IN SERVICE,OTHER,2013-09-25T11:38:40Z,2016-03-14T13:55:30Z,2
962f107e8c646ef1504314b5a74c283f,ROUKEN GLEN RD,55.80121,-4.320431,GLASGOW,IN SERVICE,ON-STREET,2015-07-06T07:09:16Z,2016-03-14T14:06:16Z,3
dce61ef742df38d8ce205ce39220bcb7,AROS ISLE OF SKYE,57.406194,-6.20066,PORTREE,IN SERVICE,WORKPLACE CAR PARK,2015-07-15T11:28:23Z,2016-03-14T13:42:20Z,2
50d9d6bb715066e68ba37f7988bfe1f4,CALMAC FERRIES KILCHOAN,56.688546,-6.094005,KILCHOAN,IN SERVICE,PUBLIC ESTATE,2015-07-15T12:05:43Z,2016-03-14T14:44:54Z,3
19eca796734eb5779a742e67e54680d1,CASTLEBAY CAR PARK,56.955201,-7.489373,ISLE OF BARRA,IN SERVICE,PUBLIC ESTATE,2015-07-15T12:08:24Z,2016-03-08T10:00:25Z,3
fe08f279fe379bf019e7f685596efcd6,NORTH EAST STEEL,57.286469,-2.39813,INVERURIE,IN SERVICE,WORKPLACE CAR PARK,2015-07-15T12:32:59Z,2016-03-14T11:32:12Z,2
ef2a342b42715bea9fb07e11523c0371,NORTH UIST  MEDICAL PRACTICE,57.604931,-7.162085,ISLE OF NORTH UIST,IN SERVICE,NHS PROPERTY,2015-07-15T12:52:04Z,2016-03-14T11:30:25Z,2
5951917c5e0370e4bbde0dd27807aea4,EDINBURGH MARRIOTT HOTEL CAR PARK,55.940118,-3.312106,EDINBURGH,IN SERVICE,OTHER,2015-07-15T14:02:17Z,2016-03-14T13:42:37Z,2
103c6a34db860fcd0fb4da3b8c808f91,GLENEAGLES HOTEL,56.283385,-3.752183,AUCHTERARDER,IN SERVICE,LEISURE CENTRE,2015-07-15T14:06:11Z,2016-03-07T15:11:15Z,2
6d31c3d46cfdf047e1f2d6259bacf94d,LEVERNDALE HOSPITAL 1,55.835165,-4.364273,GLASGOW,IN SERVICE,NHS PROPERTY,2015-07-15T14:09:15Z,2016-03-08T10:29:38Z,2
a40a93295a0510b2b3af685ceebcf696,LEVERNDALE HOSPITAL 2,55.835165,-4.364273,GLASGOW,IN SERVICE,NHS PROPERTY,2015-07-15T14:11:02Z,2016-03-08T12:24:08Z,2
2f387259c696ca6ee67129d6db9a35bc,LEVERNDALE HOSPITAL,55.835165,-4.364273,GLASGOW,IN SERVICE,NHS PROPERTY,2015-07-15T14:14:56Z,2016-03-08T12:24:26Z,2
1310a0d3f6b1f50b7ad0e11b487ad9e6,HILLCREST HOUSING ASSOCIATION,56.469725,-3.05736,DUNDEE,IN SERVICE,WORKPLACE CAR PARK,2015-07-15T14:21:45Z,2016-03-14T12:50:53Z,2
3d7d1c192aefc4747cdffef19f87522e,HW ENERGY,56.855761,-5.015568,FORT WILLIAM,IN SERVICE,WORKPLACE CAR PARK,2015-07-15T14:27:49Z,2016-03-14T13:43:22Z,2
c899810667792acccea5a7fb0a4000e3,JAMES HUTTON INSTITUTE,57.133347,-2.158328,ABERDEEN,IN SERVICE,WORKPLACE CAR PARK,2015-07-15T14:31:06Z,2016-03-14T13:59:04Z,2
f4e633b10673114696d47aec0fb50c2f,MERLIN VET GROUP - KELSO,55.604103,-2.442919,KELSO,IN SERVICE,WORKPLACE CAR PARK,2015-07-15T14:36:14Z,2016-03-14T12:54:05Z,2
f0bed263872eb07f74660a6359471336,MONACHYLE MHOR HOTEL,56.358365,-4.358317,LOCHEARNHEAD,IN SERVICE,LEISURE CENTRE,2015-07-15T14:39:33Z,2016-03-14T14:04:21Z,2
748c1f15089cb7bd92930c1526a0386e,ULLAPOOL HARBOUR TRUST,57.895168,-5.158407,ULLAPOOL,IN SERVICE,PUBLIC CAR PARK,2015-07-15T14:42:07Z,2019-11-07T20:51:07Z,2
f99249272e611207dbec7ee3cf81f0e5,ANDREW COWIE CONSTRUCTION LTD,57.331466,-2.332413,INVERURIE,IN SERVICE,WORKPLACE CAR PARK,2015-07-16T13:29:11Z,2016-03-14T12:30:16Z,2
56e260e772eeb6948ed0000ac67313fc,CAMPBELL AND KENNEDY,55.90575,-4.413591,CLYDEBANK,IN SERVICE,WORKPLACE CAR PARK,2015-07-16T13:32:39Z,2016-03-14T13:58:18Z,2
ebb02d0a1142fcf16997153797373e4c,CETERIS E-CENTRE ALLOA,56.121933,-3.778698,ALLOA,IN SERVICE,WORKPLACE CAR PARK,2015-07-16T13:57:53Z,2016-03-14T13:57:22Z,2
a6289232ed5347e1f0868933984978f1,LYNNFIELD HOTEL,58.966865,-2.952437,KIRKWALL,OUT OF SERVICE,WORKPLACE CAR PARK,2015-07-16T14:05:09Z,2016-03-14T14:05:03Z,2
35dbcde3839e41cde6329cc28e79c627,SCHUH - DISTRIBUTION WAREHOUSE,55.877663,-3.654682,BATHGATE,IN SERVICE,WORKPLACE CAR PARK,2015-07-16T14:07:46Z,2016-11-23T11:17:40Z,2
1333e151e1ab40c5bcff66bc0018dc82,ANGUS HOUSE FORFAR,56.635169,-2.921129,FORFAR,IN SERVICE,OTHER,2015-07-17T12:18:44Z,2016-03-08T09:30:58Z,3
8a9ecc025135f3f82e44dfbe1323c95e,ABERDEEN SNOWSPORTS CENTRE,57.121661,-2.126124,ABERDEEN,IN SERVICE,WORKPLACE CAR PARK,2015-07-21T12:59:04Z,2016-03-08T07:38:53Z,3
23d71e6d4234397289a175b92937f73e,ACREDALE CAR PARK,55.901892,-3.641062,BATHGATE,IN SERVICE,OTHER,2015-07-21T13:01:29Z,2016-03-08T11:38:38Z,2
ce6c3a3f4ffbf8919fcee3b91a3552fe,ARBROATH HARBOUR,56.555589,-2.585762,ARBROATH,IN SERVICE,OTHER,2015-07-21T13:08:25Z,2016-03-08T09:31:41Z,2
a65993efc766d21f69ffb6b49ceb938e,ASHWORTH LABORATORIES,55.924185,-3.172498,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-21T13:13:11Z,2016-03-08T09:38:44Z,1
673c5829e2a273388ffdc550ef94491c,ASHWORTH LABORATORIES,55.924137,-3.172455,EDINBURGH,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-21T13:15:01Z,2016-03-08T09:39:39Z,1
a6c7a894712b7eea275873110b9cad4e,ATHLETE'S VILLAGE,55.846035,-4.203216,GLASGOW,IN SERVICE,OTHER,2015-07-21T13:21:36Z,2016-03-08T10:16:56Z,2
b311bff55199ea73882f7f04324e1eca,BELLAHOUSTON PARK,55.846152,-4.323996,GLASGOW,IN SERVICE,LEISURE CENTRE,2015-07-21T13:23:24Z,2016-03-08T08:10:04Z,2
7534a64aedaf40b22130c27be4516b49,BROXDEN PARK & RIDE,56.388004,-3.481691,PERTH,IN SERVICE,PARK & RIDE SITE,2015-07-21T13:26:40Z,2016-03-07T14:05:43Z,3
3442f9112caadb24c9eb9020a986eeb8,COTTON STREET CAR PARK,55.844838,-4.41905,PAISLEY,IN SERVICE,OTHER,2015-07-21T13:31:01Z,2016-03-08T12:49:49Z,3
d385625dc3868470891526d9ffc00351,CRAIGENTINNY COMMUNITY CENTRE,55.959383,-3.148301,EDINBURGH,IN SERVICE,WORKPLACE CAR PARK,2015-07-21T13:35:29Z,2016-03-07T14:02:18Z,1
1ce4c5bbd165f5ccb4cb0782e9863be5,LARBERT RAILWAY STATION,56.0226,-3.830887,LABERT,IN SERVICE,OTHER,2015-07-21T13:46:32Z,2019-11-07T20:51:28Z,2
e28df1562d48ef5b410b6962def2e263,WHITBURN SWIMMING POOL,55.866128,-3.687528,BATHGATE,IN SERVICE,LEISURE CENTRE,2015-07-21T13:53:40Z,2016-03-08T12:21:37Z,3
0ff13efa36fbae0f59f714d386576975,PETERHEAD LIDO CAR PARK,57.496034,-1.796328,PETERHEAD,IN SERVICE,OTHER,2015-09-15T08:41:46Z,2016-03-08T07:38:26Z,3
22d8c2229625f3fbfc8626b376b65deb,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:00:58Z,2016-03-07T15:17:03Z,1
8d1bc87c813481718c8a00ec89cbc71d,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:02:22Z,2016-03-07T15:16:51Z,1
634e837ac39ba84d0df7cd9d65c3becb,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:03:32Z,2016-03-07T15:17:17Z,1
08ea782d1be0bb7f689e6a5e0c4ab2a2,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:04:48Z,2016-03-07T14:57:32Z,1
925e9719f5208e91e048a40a0280246b,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:06:44Z,2016-03-07T15:17:34Z,1
9100f62da920f630bd63e8ee5d1cf002,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:07:56Z,2016-03-07T15:17:52Z,1
51bca796967af456b315d40f7e4ece32,HALBEATH PARK & RIDE,56.08164,-3.394109,INVERKEITHING,IN SERVICE,PARK & RIDE SITE,2015-07-22T09:08:58Z,2016-03-07T15:18:09Z,1
